CanonicalSMILES,CID
CCSNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Br)F,144087017
CCSNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,144086925
CCSNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)F)F,144086837
CF.C1=CC=C(C=C1)C(=O)C2=CNC3=NC=CC(=C23)C4=CC(=CC=C4)F,143384526
CN(C)C(=O)C1=CC(=C(C=C1)Cl)NS(=O)(=O)C2=CNC3=C2C=CC=N3,47068962
CN(C)C1=CC=C(C=C1)C2=CC3=C(NC=C3C(=O)C(=CN)C4=C(C(=CC=C4)F)F)N=C2,88275335
CN(C)C1=CC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)N)F)N=C2,67375869
CN(C)C1=CC=C(C=C1)NC(=O)NC2=CC=CC(=C2)C(=O)C3=CNC4=C3C=C(C=N4)Cl,58086351
CN(C)C1=CC=CC(=C1)C2=CC3=C(NC=C3C(=O)C(=CN)C4=C(C(=CC=C4)F)F)N=C2,88275599
CN(C)C1=CC=CC(=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)C(=O)N)F)N=C2,67375156
CN(C)C1=CC=CC(=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)N)F)N=C2,67375158
CN(C)C1=CC=CC(=C1)NC2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)N)F,68306494
CN(C)C1=NC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C(=CC=C4)NS(=O)(=O)N(C)C)F)N=C2,60164769
CN(C)C1=NC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C(=CC=C4)NS(=O)(=O)N5CCCC5)F)N=C2,60164973
CN(C)C1=NC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)N)F)N=C2,68429362
CN(C)C1=NC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC(=C5)F)F)F)N=C2,53262492
CN(C)C1=NC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC(=C5)F)F)N=C2,58368853
CN(C)C1=NC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)C5=CC=CC(=C5)F)F)N=C2,144212172
CN(C)C1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C(=C(C=C4)F)NS(=O)(=O)CCC(F)(F)F)F)N=C2,164938978
CN(C)C1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C(=CC=C4)NS(=O)(=O)N(C)C)F)N=C2,90117002
CN(C)C1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)N)F)N=C2,66645947
CN(C)C1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC(=C5)F)F)F)N=C2,53262541
CN(C)C1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC(=C5)F)F)N=C2,58368792
CN(C)C1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)N5CCCC5)F)N=C2,90116705
CN(C)C1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NSC5=C(C=CC(=C5)F)F)F)N=C2,123616063
CN(C)C1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NSC5=CC=CC(=C5)F)F)N=C2,123570085
CN(C)C1=NC=C(N=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)N(C)C)F)N=C2,90116604
CN(C)C1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=C(C=C4)C(F)(F)F)F,58316779
CN(C)C1CCN(C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,90116968
CN(C)C1CCN(C1)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,90117158
CN(C)CCCC1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC(=C5)F)F)N=C2,58368795
CN(C)CCNC(=C)N=CC(=CN)C1=CC2=C(NC=C2C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=CC(=C4)F)F)N=C1,88939364
CN(C)CCNC1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC(=C5)F)F)N=C2,67257412
CN(C)CCNC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=C(C=C4)C(F)(F)F)F,58316763
CN(C)CCNC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4CCC(C=C4)C(F)(F)F)F,126731431
CN(C)CCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Br)F,135147064
CN(C)CCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Br=C)F,142390758
CN(C)S(=O)(=O)N(C)C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,58087387
CN(C)S(=O)(=O)N(C)C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F.CP,143384364
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C(=NC=N3)NCC4CC4)F,58316805
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Br)F,58086761
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C#N)F,46913146
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C5(CC5)C#N)F,90116793
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C5(CC5)[N+]#[C-])F,123646981
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,58087373
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4)F,58086167
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5)F,60164104
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC)F,66646970
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F,58086403
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,58087382
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)[N+]#[C-])F,59571084
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=CC=N3)F,58087013
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=CC(=C23)Cl)F,66646815
CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=NC=C23)F,57963261
CN(C)S(=O)(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=CC=N3,66647085
CN(C)S(=O)(=O)NC1=CC(=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5)Cl,117719407
CN(C)S(=O)(=O)NC1=CC(=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5)F,117719410
CN(C)S(=O)(=O)NC1=CC=CC(=C1)C(=O)C2=CNC3=C2C=C(C=N3)Cl,66646926
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)Br,66646558
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C#N,66647339
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C#N,90116606
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C5(CC5)C#N,90116255
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl,66646693
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)F,68279381
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4,90116703
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)C#N,90117174
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)C(F)(F)F,90116764
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)C5CC5,90117163
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C#N,68279398
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C(F)(F)F,60165068
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5,60165067
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)N5CCCC5,60163932
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)NC5CC5,90116347
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC,66647073
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC(=C4)C#N,90117011
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4,60164768
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)I,60163934
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)[N+]#[C-],88580369
CN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=NC=NC=C23,57963273
CN(C)S(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C(=NC=N3)NCC4CC4)F,117723327
CN(C)S(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,68272483
CN(C)S(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4)F,143384268
CN(C)SNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C(=NC=N3)NCC4CC4)F,144752278
CN(C)SNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,143384943
CN(C)SNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CCCC(C=C4)Cl)F,143384331
CN(C)SNC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=CC=N3,91455426
CN(C)SNC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CCCN=C4,144426695
CN(C1(CC1)COC)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,90117152
CN(C1(CC1)COC)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,90117126
CN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F)S(=O)(=O)CCCO,163970504
CN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5)F)S(=O)(=O)CC6=CC=CC=C6,153163234
CN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=CC=N3)F)S(=O)(=O)N4CCC(C4)F,162786161
CN(C1=CC=C(C=C1)F)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,90117037
CN(C1=CC=C(C=C1)F)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,90116732
CN(C1=CC=C(C=C1)NS(=O)(=O)C2=CNC3=C2C=CC=N3)C(=O)C4=CC=C(C=C4)Cl,56079078
CN(C1=CC=CC(=C1)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)C(=O)NC5=CC(=C(C=C5)Cl)C(F)(F)F,143384780
CN(C1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC)S(=O)(=O)N,90117130
CN(C1=CC=CC=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)OC)F,90116609
CN(C1=CC=CC=C1)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)OC,90116740
CN(C1CC1)C2=C3C(=CNC3=NC=C2)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC(=C5)F)F)F,67174688
CN(C1CC1)C2=C3C(=CNC3=NC=C2C#N)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC(=C5)F)F)F,67175477
CN(C1CC1)C2=C3C(=CNC3=NC=C2Cl)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC(=C5)F)F)F,67236898
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C(=CC=C4)NS(=O)(=O)C5=C(C=CC(=C5)F)F)F,67173407
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C(F)(F)F)F,67172831
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C(=CC=C5)Cl)F)F,67172604
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=C(C(=C5)F)F)F)F,90001978
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=C(C=C5)F)F)F,67173051
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC(=C5)Cl)F)F,67236259
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC(=C5)F)F)F,67173528
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC(=C5F)F)F)F,67236065
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC=C5F)F)F,67172987
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC(=C(C=C5)Cl)F)F,67172791
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC(=C(C=C5)F)F)F,67172525
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC(=CC(=C5)F)F)F,67236992
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC(=CC(=C5F)F)F)F,67236288
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=C(C=C5)C(F)(F)F)F,67173636
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=C(C=C5)F)F,67172989
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC(=C5)C(F)(F)F)F,67173347
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC(=C5)F)F,67172459
CN(C1CC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC=C5F)F,67172342
CN(C1CC1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=C(C=C5)CN6CCNCC6)F,162518834
CN(C1CC1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=CC=C5)F,162742195
CN(C1CC1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)C6CC6)F,90116309
CN(C1CC1)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)OC,60164766
CN(C1CCC1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)C6CC6)F,90117252
CN(C1CCCC1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)OC)F,90116836
CN(C1CCCC1)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)OC,60164875
CN(C1CCNCC1)C2=NC=NC3=C2C(=CN3)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=C(C=C5)C(F)(F)F)F,67172863
CN(C1CCOC1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,90117153
CN(C1CCOC1)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,90116455
CN(CC(F)(F)F)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5)F,60164774
CN(CC(F)(F)F)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC)F,90124657
CN(CC(F)(F)F)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC,90116387
CN(CC1(CC1)C(=O)O)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,117719406
CN(CC1(CC1)C(=O)O)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,117719591
CN(CC1(CC1)C(=O)OC)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,90116468
CN(CC1(CC1)C(=O)OC)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,90117150
CN(CC1(CC1)CO)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,90116647
CN(CC1(CC1)CO)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,90117139
CN(CC1CC1)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(C=C5)C6CC6,90117254
CN(CC1CC1)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)C6CC6,60163766
CN(CC1CC1)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)OC,90117257
CN(CCC#N)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,90116900
CN(CCC#N)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)Cl,90116779
CN(CCC1CC1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,90116999
CN(CCC1CC1)S(=O)(=O)NC2=CC=CC(=C2F)C(=O)C3=CNC4=C3C=C(C=N4)Cl,90117169
CN(CCCF)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC)F,90117012
CN(CCCF)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,90116638
CN(CCCF)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC,90116897
CN(CCCF)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)Cl,90116324
CN(CCF)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC)F,90116778
CN(CCF)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC,90116490
CN(CCOC)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,90117222
CN(CCOC)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)Cl,90116990
CN1C=C(C(=N1)C(F)(F)F)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,24998637
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=C(C=C(C=C4)F)Cl,67219715
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC(=C(C=C4)F)Cl,67219950
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC(=CC(=C4)Cl)Cl,67218848
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC(=CC(=C4)F)F,67219830
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=C(C=C4)Cl,67220282
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=C(C=C4)F,67219745
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=CC(=C4)F,67219747
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=CC=C4Cl,67220322
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=CC=C4F,67219317
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)CC4=CC(=C(C=C4)Cl)Cl,67218860
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)CC4=CC=C(C=C4)F,67219099
CN1C=C(C2=C(N=CN=C21)N)C(=O)C3=CC(=CC=C3)NS(=O)(=O)CC4=CC=CC=C4,67219638
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C(=CC=C4)NS(=O)(=O)CC5CC5)F)N=C2,60164873
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4)NS(=O)(=O)C5=CC(=CC=C5)Cl)F)N=C2,66646873
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4)NS(=O)(=O)C5=CC=C(C=C5)F)F)N=C2,66646353
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4)NS(=O)(=O)C5=CC=CC(=C5)F)F)N=C2,66646870
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4)NS(=O)(=O)C5=CC=CC=C5)F)N=C2,123691680
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4)NS(=O)(=O)C5CC5)F)N=C2,66646593
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4)NS(=O)(=O)C5CCCCC5)F)N=C2,66646696
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC(=C5)F)F)N=C2,58087531
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC=C5)F)N=C2,140559267
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5CC5)F)N=C2,66646766
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=CC(=CC=C4)NS(=O)(=O)C5=CC(=CC=C5)Cl)N=C2,68754743
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=CC(=CC=C4)NS(=O)(=O)C5=CC=C(C=C5)Cl)N=C2,66646674
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=CC(=CC=C4)NS(=O)(=O)C5=CC=C(C=C5)F)N=C2,66646773
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=CC(=CC=C4)NS(=O)(=O)C5=CC=CC(=C5)F)N=C2,66646466
CN1C=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=CC(=CC=C4)NS(=O)(=O)C5CCCCC5)N=C2,66647152
CN1C=CC(=C1)C2=CC3=C(NC=C3C(=O)C4=C(C(=CC=C4)NS(=O)(=O)N(C)C)F)N=C2,90124660
CN1C=CC(=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)N(C)C)F)N=C2,90117020
CN1C=CC(=N1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,24998641
